filename,timestamp,NChirps,NAttenuators,SubBurstsInBurst,RF\_Attenuator,AF\_Gain,fc,B,T,fs,Temperature\_1,Temperature\_2,BatteryVoltage
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_213710.dat,2021-12-28 21:37:10,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,-8.648,-3.602,12.1132
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_213752.dat,2021-12-28 21:37:53,40,4,10,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,-5.516,-3.602,12.1293
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_214326.dat,2021-12-28 21:43:26,40,4,10,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,-9.828,-3.406,12.1575
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_214449.dat,2021-12-28 21:44:49,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-5.125,-4.188,12.1172
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_214537.dat,2021-12-28 21:45:37,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-8.062,-3.016,12.1293
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_214702.dat,2021-12-28 21:47:02,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-6.297,-7.328,12.1494
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_220421.dat,2021-12-28 22:04:21,10,1,10,1,1,30000076.1636,20000152.2899,1,40000,-4.531,-3.016,12.2501
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_220508.dat,2021-12-28 22:05:08,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-2.969,-3.797,12.1776
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_220547.dat,2021-12-28 22:05:47,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-7.867,-1.844,12.1414
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_220726.dat,2021-12-28 22:07:27,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-3.164,-1.25,12.1615
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221042.dat,2021-12-28 22:10:43,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,-1.789,1.1016,12.1655
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221153.dat,2021-12-28 22:11:54,10,1,10,0,0,30000076.1636,20000152.2899,1,40000,-2.578,-0.078,12.1696
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221319.dat,2021-12-28 22:13:19,10,1,10,0,0,30000076.1636,20000152.2899,1,40000,-1.203,0.3125,12.1615
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221436.dat,2021-12-28 22:14:36,10,1,10,0,0,30000076.1636,20000152.2899,1,40000,-2.18,-2.234,12.1575
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221516.dat,2021-12-28 22:15:17,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-3.359,0.3125,12.1414
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221651.dat,2021-12-28 22:16:51,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,0.16406,1.6875,12.1615
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221725.dat,2021-12-28 22:17:25,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-0.422,2.4688,12.1373
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221834.dat,2021-12-28 22:18:34,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-0.422,1.1016,12.1534
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221937.dat,2021-12-28 22:19:37,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,3.8906,0.11719,12.1534
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_221958.dat,2021-12-28 22:19:58,1,1,1,0,0,30000076.1636,20000152.2899,1,40000,4.0859,-0.273,12.1454
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_222040.dat,2021-12-28 22:20:40,1,1,1,0,0,30000076.1636,20000152.2899,1,40000,4.0859,0.50781,12.1575
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_222046.dat,2021-12-28 22:20:47,1,1,1,0,0,30000076.1636,20000152.2899,1,40000,4.0859,0.50781,12.1454
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_222051.dat,2021-12-28 22:20:51,1,1,1,0,0,30000076.1636,20000152.2899,1,40000,4.2812,0.89844,12.1333
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_223632.dat,2021-12-28 22:36:32,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,-0.617,-3.016,12.2783
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_223835.dat,2021-12-28 22:38:36,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,1.7344,0.11719,12.1615
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_224425.dat,2021-12-28 22:44:25,10,1,10,30,30,38000015.3091,4000030.458,1,40000,0.75781,2.0781,12.1373
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_224607.dat,2021-12-28 22:46:08,30,1,30,30,30,38000015.3091,4000030.458,1,40000,0.5625,1.8828,12.1293
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_225108.dat,2021-12-28 22:51:08,30,1,30,30,30,38000015.3091,4000030.458,1,40000,3.6953,-0.469,12.1373
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233118.dat,2021-12-28 23:31:18,40,4,10,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,0.95312,0.89844,12.1615
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233345.dat,2021-12-28 23:33:46,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,2.5156,0.89844,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233417.dat,2021-12-28 23:34:17,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,2.5156,0.50781,12.097
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233617.dat,2021-12-28 23:36:18,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,7.2188,1.1016,12.1172
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233652.dat,2021-12-28 23:36:53,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,7.2188,1.8828,12.1172
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233714.dat,2021-12-28 23:37:14,1,1,1,0,0,30000076.1636,20000152.2899,1,40000,6.8281,3.25,12.1091
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233729.dat,2021-12-28 23:37:30,1,1,1,10,10,30000076.1636,20000152.2899,1,40000,5.8516,2.4688,12.1091
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233742.dat,2021-12-28 23:37:43,1,1,1,20,20,30000076.1636,20000152.2899,1,40000,6.8281,2.2734,12.1051
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233844.dat,2021-12-28 23:38:44,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,7.8047,1.2969,12.1011
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_233949.dat,2021-12-28 23:39:49,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,5.8516,2.6641,12.1011
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_234104.dat,2021-12-28 23:41:04,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,3.8906,2.4688,12.1091
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_234122.dat,2021-12-28 23:41:23,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,5.4609,2.4688,12.097
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-28\_234222.dat,2021-12-28 23:42:22,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,3.6953,3.25,12.1011
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_130718.dat,2021-12-29 13:07:19,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,10.9453,5.4062,12.4838
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_130920.dat,2021-12-29 13:09:21,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,7.2188,10.6953,12.4677
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_131140.dat,2021-12-29 13:11:40,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,11.1406,10.5,12.4636
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_131353.dat,2021-12-29 13:13:53,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,10.1563,6.7812,12.4556
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_131431.dat,2021-12-29 13:14:31,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,10.3594,7.3672,12.4395
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_132044.dat,2021-12-29 13:20:44,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,8.3984,6.5859,12.4475
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_132217.dat,2021-12-29 13:22:17,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,8.3984,10.3047,12.4153
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_133008.dat,2021-12-29 13:30:31,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,11.9219,7.3672,12.3831
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_152201.dat,2021-12-29 15:24:27,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,8.5938,8.5391,12.3186
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_154120.dat,2021-12-29 15:47:23,1,1,1,30,30,30000076.1636,20000152.2899,1,40000,10.3594,7.3672,12.238
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_160719.dat,2021-12-29 16:07:36,10,1,10,30,30,30000076.1636,20000152.2899,1,40000,7.4141,5.7969,12.2461
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_161210.dat,2021-12-29 16:12:35,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,10.1563,10.1094,12.23
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_163501.dat,2021-12-29 16:37:31,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,0.01,40000,10.9453,10.3047,12.2662
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_164540.dat,2021-12-29 16:46:38,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,8.5938,12.2656,12.2743
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_165611.dat,2021-12-29 16:56:35,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,8.3984,9.5234,12.2783
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_170625.dat,2021-12-29 17:06:36,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,11.3359,9.5234,12.2864
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_171503.dat,2021-12-29 17:15:22,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,9.9609,10.8906,12.2985
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_172626.dat,2021-12-29 17:26:30,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,11.9219,9.5234,12.3065
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_173748.dat,2021-12-29 17:39:16,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,10.3594,10.1094,12.3105
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_180059.dat,2021-12-29 18:02:00,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,9.375,9.3281,12.3105
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_180743.dat,2021-12-29 18:07:47,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,9.375,11.6719,12.3307
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_181349.dat,2021-12-29 18:14:31,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,10.3594,16.1797,12.3347
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_181757.dat,2021-12-29 18:18:06,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,12.3125,11.875,12.3307
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_182318.dat,2021-12-29 18:23:29,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,9.5703,14.2187,12.3347
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_183509.dat,2021-12-29 18:35:38,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,9.5703,11.6719,12.3911
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_184106.dat,2021-12-29 18:41:40,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,9.9609,9.9141,12.3549
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_184802.dat,2021-12-29 18:48:39,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,2,40000,5.0625,6.7812,12.3468
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_185628.dat,2021-12-29 18:57:01,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,-0.227,6.1875,12.3105
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_190341.dat,2021-12-29 19:03:47,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,3.3047,3.4453,12.3025
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_190846.dat,2021-12-29 19:09:08,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,2.5156,1.2969,12.3146
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_191455.dat,2021-12-29 19:15:00,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,1.9297,5.4062,12.3186
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_191933.dat,2021-12-29 19:19:39,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,4.2812,6.3906,12.3146
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_192217.dat,2021-12-29 19:22:34,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,6.4375,5.9922,12.3146
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_193020.dat,2021-12-29 19:30:33,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,6.2422,10.1094,12.3146
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_193125.dat,2021-12-29 19:31:29,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,8.3984,8.9297,12.3065
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_193232.dat,2021-12-29 19:32:50,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,8.7891,7.3672,12.3146
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_193352.dat,2021-12-29 19:33:59,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,8.5938,8.9297,12.3065
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_193505.dat,2021-12-29 19:35:11,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,9.5703,9.1328,12.3105
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_214056.dat,2021-12-29 21:42:04,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,4.2812,8.3438,12.3226
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_214443.dat,2021-12-29 21:44:51,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,2.7109,5.7969,12.2823
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_215406.dat,2021-12-29 21:54:27,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,0.36719,5.2109,12.2703
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_215659.dat,2021-12-29 21:58:31,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,3.1094,5.9922,12.2662
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_220442.dat,2021-12-29 22:04:45,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,3.5,3.4453,12.2582
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2021-12-29\_220927.dat,2021-12-29 22:09:34,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,4.6719,4.0391,12.2542
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-02\_182206.dat,2022-01-02 18:22:57,20,4,5,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,5.4609,5.0156,12.234
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-02\_182915.dat,2022-01-02 18:29:52,40,4,10,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,0.1,40000,8.2031,5.4062,12.2542
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-02\_183717.dat,2022-01-02 18:38:03,40,4,10,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,0.1,40000,5.4609,5.6016,12.2662
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-02\_185552.dat,2022-01-02 18:57:44,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,3.8906,2.2734,12.2501
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-02\_185854.dat,2022-01-02 18:59:10,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,6.2422,5.2109,12.2461
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-02\_191302.dat,2022-01-02 19:13:56,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,6.8281,5.2109,12.2582
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_115005.dat,2022-01-03 11:50:33,80,4,20,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,12.1172,19.7031,12.4435
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_144007.dat,2022-01-03 14:43:32,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,0,16.1563,12.375
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_152109.dat,2022-01-03 15:22:11,40,4,10,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,0,14.2031,12.3065
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_153752.dat,2022-01-03 15:39:06,40,4,10,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,0,11.2656,12.2823
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_161929.dat,2022-01-03 16:19:45,40,4,10,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,1,40000,0,5.3984,12.3951
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_164331.dat,2022-01-03 16:43:43,1,1,1,10,10,30000076.1636,20000152.2899,1,40000,0,9.3125,12.226
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_170023.dat,2022-01-03 17:00:34,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,14.5938,12.2179
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_173640.dat,2022-01-03 17:36:52,20,1,20,30,30,30000076.1636,20000152.2899,1,40000,0,13.2266,12.1857
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_174337.dat,2022-01-03 17:43:52,20,1,20,30,30,30000076.1636,20000152.2899,1,40000,0,9.1172,12.1816
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_174745.dat,2022-01-03 17:48:15,20,1,20,30,30,30000076.1636,20000152.2899,1,40000,0,13.0313,12.1776
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_175416.dat,2022-01-03 17:56:09,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,10.2891,12.1696
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_180431.dat,2022-01-03 18:04:37,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,12.6406,12.1655
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_192615.dat,2022-01-03 19:28:38,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,6.5703,12.1615
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-03\_194439.dat,2022-01-03 19:44:51,60,1,60,30,30,30000076.1636,20000152.2899,1,40000,0,14.0078,12.1293
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-04\_110118.dat,2022-01-04 11:01:19,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,13.2266,12.4274
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-04\_133425.dat,2022-01-04 13:34:47,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,18.3125,12.371
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-04\_133729.dat,2022-01-04 13:37:55,120,3,40,30 20 10,30 20 10,30000076.1636,20000152.2899,1,40000,0,20.4609,12.3549
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-04\_142639.dat,2022-01-04 14:26:56,3,3,1,30 30 30,30 30 30,30000076.1636,20000152.2899,1,40000,0,20.8516,12.2461
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-04\_142723.dat,2022-01-04 14:27:30,120,3,40,30 30 30,30 30 30,30000076.1636,20000152.2899,1,40000,0,20.0703,12.2179
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-04\_153231.dat,2022-01-04 15:33:18,160,4,40,30 20 30 20,30 20 30 20,30000076.1636,20000152.2899,1,40000,0,20.4609,12.1978
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-04\_155314.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_113341.dat,2022-01-05 11:34:22,80,2,40,30 30,30 30,30000076.1636,20000152.2899,1,40000,0,22.0234,12.4677
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_121151.dat,2022-01-05 12:12:20,80,2,40,30 30,30 30,30000076.1636,20000152.2899,0.1,40000,0,22.2188,12.4596
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_122713.dat,2022-01-05 12:27:54,80,2,40,30 30,30 30,30000076.1636,20000152.2899,1,40000,0,17.7266,12.4274
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_123749.dat,2022-01-05 12:37:58,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,19.6797,12.4193
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_124357.dat,2022-01-05 12:45:48,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,19.0938,12.4113
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_135744.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_140022.dat,2022-01-05 14:00:38,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,19.375,18.2812,12.2622
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_141217.dat,2022-01-05 14:13:08,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,22.2188,12.3589
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_142157.dat,2022-01-05 14:22:10,8,1,8,30,30,30000076.1636,20000152.2899,5,40000,0,20.4609,12.3468
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_142609.dat,2022-01-05 14:26:29,3,3,1,30 30 30,30 30 30,30000076.1636,20000152.2899,5,40000,0,20.8516,12.3387
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_142942.dat,2022-01-05 14:30:40,4,4,1,30 20 10  0,30 20 10  0,30000076.1636,20000152.2899,5,40000,0,22.6172,12.3347
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_145817.dat,2022-01-05 14:58:32,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,19.0938,12.2823
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_150400.dat,2022-01-05 15:04:20,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,20.0703,12.2743
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_152208.dat,2022-01-05 15:23:19,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,22.0234,12.234
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_153218.dat,2022-01-05 15:32:51,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,22.6172,12.2179
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_155959.dat,2022-01-05 16:00:22,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,14.5938,12.1776
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_163611.dat,2022-01-05 16:36:39,40,1,40,30,30,30000076.1636,20000152.2899,1,40000,0,11.8516,12.2864
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_164353.dat,2022-01-05 16:44:45,40,1,40,0,0,30000076.1636,20000152.2899,1,40000,0,9.7031,12.2582
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_164908.dat,2022-01-05 16:49:17,40,1,40,0,0,30000076.1636,20000152.2899,1,40000,0,12.0469,12.2542
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/2022-01-05\_165236.dat,2022-01-05 16:53:46,40,1,40,0,0,30000076.1636,20000152.2899,1,40000,0,14.5938,12.2461
